AN_LETIVO,CD_ALUNO_SME,DESC_RACA_COR,CD_SEXO,TIPO_ESCOLA,DRE,NOME_DISTRITO,TURMA_ESCOL,MODALIDADE_SEGMENTO,DESC_SERIE,DESC_PAIS_NASC
2016,6598225,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,VILA PRUDENTE,S,PRE,INFANTIL II,CABO VERDE
2016,6598242,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PRE,INFANTIL I,BOLIVIA
2016,6598242,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,PRE,INFANTIL I,BOLIVIA
2016,6598457,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.II 5.ANO F9,PARAGUAI
2016,6598605,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,Fund1,C.II 4.ANO F9,ANGOLA
2016,6599089,PRETA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,PRE,INFANTIL II,ANGOLA
2016,6599145,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,PRE,INFANTIL II,ANGOLA
2016,6599436,NAO DECLARADA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6599561,BRANCA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MOOCA,S,PRE,INFANTIL II,SIRIA
2016,6599799,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,PRE,INFANTIL I,BOLIVIA
2016,6600540,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,IPIRANGA,S,CRECHE,BERCARIO II,ANGOLA
2016,6600746,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,LIBERDADE,S,PRE,INFANTIL I,ANGOLA
2016,6600769,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,LIBERDADE,S,CRECHE,MINI GRUPO I,ANGOLA
2016,6600933,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BOM RETIRO,S,PRE,INFANTIL II,ANGOLA
2016,6601265,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SE,S,Fund1,C.I 1.ANO F9,REPUBLICA DO HAITI
2016,6601537,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,ITAIM PAULISTA,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,6602099,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,BUTANTA,S,PRE,INFANTIL I,IRA
2016,6602549,PRETA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,JARDIM SAO LUIS,S,CRECHE,MINI GRUPO II,REPUBLICA DO HAITI
2016,6603662,PRETA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BOM RETIRO,S,CRECHE,MINI GRUPO I,ANGOLA
2016,6604173,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6604181,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,Fund1,C.II 5.ANO F9,INGLATERRA
2016,6604319,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,PRE,INFANTIL II,REPUBLICA DO HAITI
2016,6604319,PRETA,M,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,PRE,INFANTIL II,REPUBLICA DO HAITI
2016,6604843,NAO DECLARADA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,Fund2,C.II 6.ANO F9,ANGOLA
2016,6605054,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PROJ,PROJOVEM,ANGOLA
2016,6605054,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PROJ,PROJOVEM,ANGOLA
2016,6605146,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,SAPOPEMBA,S,Fund1,C.I 3.ANO F9,CONGO
2016,6605151,PARDA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,LIBERDADE,S,PRE,INFANTIL I,COLOMBIA
2016,6605283,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,PRE,INFANTIL II,BOLIVIA
2016,6605922,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PROJ,PROJOVEM,ANGOLA
2016,6606062,NAO DECLARADA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6606062,NAO DECLARADA,M,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6606262,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SE,S,Fund1,C.I 3.ANO F9,PARAGUAI
2016,6606271,NAO DECLARADA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,IGUATEMI,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,6606271,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,IGUATEMI,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,6606491,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SE,S,EJA1A4,EJA ALF II,REPUBLICA DO HAITI
2016,6606543,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PROJ,PROJOVEM,CONGO
2016,6606543,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PROJ,PROJOVEM,CONGO
2016,6606689,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,BUTANTA,S,PRE,INFANTIL II,ARGENTINA
2016,6606692,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PROJ,PROJOVEM,ANGOLA
2016,6606692,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PROJ,PROJOVEM,ANGOLA
2016,6606857,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,ITAIM PAULISTA,S,Fund1,C.I 3.ANO F9,ANGOLA
2016,6606858,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,ITAIM PAULISTA,S,Fund1,C.I 3.ANO F9,ANGOLA
2016,6607937,NAO DECLARADA,M,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,PRE,INFANTIL I,BOLIVIA
2016,6608156,PRETA,M,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,SAPOPEMBA,S,EJA1A4,MI CIEJA,TOGO
2016,6608156,PRETA,M,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,SAPOPEMBA,S,EJA5A8,MIII CIEJA,TOGO
2016,6608426,PRETA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,CRECHE,MINI GRUPO I,ANGOLA
2016,6608446,PRETA,F,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,PRE,INFANTIL I,ANGOLA
2016,6608481,PRETA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,JARDIM HELENA,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6608511,PRETA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,PRE,INFANTIL II,ANGOLA
2016,6608543,PRETA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PIRITUBA,S,CRECHE,MINI GRUPO I,REPUBLICA DO HAITI
2016,6609978,PRETA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MOOCA,S,PRE,INFANTIL II,CONGO
2016,6610058,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PARI,S,PRE,INFANTIL I,ANGOLA
2016,6610058,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MOOCA,S,PRE,INFANTIL II,ANGOLA
2016,6610797,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,CIDADE LIDER,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,6611062,PRETA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,CRECHE,MINI GRUPO I,ANGOLA
2016,6611349,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,6611463,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,RIO PEQUENO,S,Fund1,C.I 1.ANO F9,CONGO
2016,6612213,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,CRECHE,BERCARIO II,BOLIVIA
2016,6612213,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,CRECHE,BERCARIO II,BOLIVIA
2016,6612462,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,PRE,INFANTIL I,BOLIVIA
2016,6612952,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,ITAIM PAULISTA,S,PRE,INFANTIL II,ANGOLA
2016,6612952,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,PRE,INFANTIL II,ANGOLA
2016,6613055,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BELA VISTA,S,CRECHE,MINI GRUPO I,ANGOLA
2016,6613622,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,VILA SONIA,S,PRE,INFANTIL I,ESTADOS UNIDOS DA AMERICA (EUA)
2016,6613665,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,VILA MATILDE,S,Fund1,C.II 5.ANO F9,ANGOLA
2016,6613690,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,GUAIANASES,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,6613776,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,6613931,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,CIDADE LIDER,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,6614368,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,FREGUESIA DO O,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6614900,NAO DECLARADA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BOM RETIRO,S,CRECHE,MINI GRUPO I,ANGOLA
2016,6614927,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BOM RETIRO,S,PRE,INFANTIL I,ANGOLA
2016,6614927,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,REPUBLICA,S,PRE,INFANTIL I,ANGOLA
2016,6614927,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BOM RETIRO,S,PRE,INFANTIL II,ANGOLA
2016,6614973,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ERMELINO MATARAZZO,S,CRECHE,MINI GRUPO II,PERU
2016,6615351,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6615639,NAO DECLARADA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BOM RETIRO,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6616765,NAO DECLARADA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,CRECHE,BERCARIO II,BOLIVIA
2016,6616977,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,CRECHE,BERCARIO II,ANGOLA
2016,6617643,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,VILA PRUDENTE,S,Fund1,C.I 2.ANO F9,REPUBLICA DO HAITI
2016,6617897,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,JOSE BONIFACIO,S,CRECHE,BERCARIO II,ANGOLA
2016,6617897,NAO DECLARADA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,CRECHE,BERCARIO II,ANGOLA
2016,6619364,BRANCA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,JABAQUARA,S,CRECHE,MINI GRUPO I,PERU
2016,6619364,BRANCA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,JABAQUARA,S,CRECHE,MINI GRUPO I,PERU
2016,6619998,NAO DECLARADA,F,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,MOVA,MOVA,ANGOLA
2016,6620097,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,VILA PRUDENTE,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6620609,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,PROJ,PROJOVEM,GUINE
2016,6621276,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,PROJ,PROJOVEM,ANGOLA
2016,6621301,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,PRE,INFANTIL II,BOLIVIA
2016,6621301,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,PRE,INFANTIL I,BOLIVIA
2016,6621920,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,ITAIM PAULISTA,S,PRE,INFANTIL II,ANGOLA
2016,6622507,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,LIMAO,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,6622530,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6622656,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MANDAQUI,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6624722,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,JARDIM SAO LUIS,S,Fund2,C.III 9.ANO F9,SIRIA
2016,6624910,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,JARDIM SAO LUIS,S,Fund1,C.I 2.ANO F9,SIRIA
2016,6625056,PARDA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,LIMAO,S,PRE,INFANTIL I,BOLIVIA
2016,6625627,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,VILA PRUDENTE,S,PRE,INFANTIL II,REPUBLICA DO HAITI
2016,6626342,PRETA,M,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,Fund1,C.I 1.ANO F9,ANGOLA
2016,6627287,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6627293,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,VILA PRUDENTE,S,Fund1,C.II 4.ANO F9,REPUBLICA DO HAITI
2016,6627341,INDIGENA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MANDAQUI,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6630190,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,CONSOLACAO,S,PRE,INFANTIL II,ANGOLA
2016,6630233,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SANTA CECILIA,S,CRECHE,BERCARIO II,URUGUAI
2016,6632119,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6632219,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6632291,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,Fund1,C.I 3.ANO F9,REPUBLICA DO HAITI
2016,6632536,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PARI,S,PRE,INFANTIL I,BOLIVIA
2016,6633124,PARDA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,RAPOSO TAVARES,S,PRE,INFANTIL I,BOLIVIA
2016,6633295,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,JARAGUA,S,Fund2,C.II 6.ANO F9,CONGO
2016,6633672,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,VILA MATILDE,S,Fund2,C.III 9.ANO F9,ANGOLA
2016,6633672,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,VILA MATILDE,S,Fund2,C.III 9.ANO F9,ANGOLA
2016,6633676,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ARTUR ALVIM,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6633722,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,6634097,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,JARAGUA,S,Fund2,C.III 8.ANO F9,CONGO
2016,6634349,PRETA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,PRE,INFANTIL I,ANGOLA
2016,6634349,PRETA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ERMELINO MATARAZZO,S,PRE,INFANTIL I,ANGOLA
2016,6634535,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,JARDIM HELENA,S,EJA1A4,EJA MI,GUINE BISSAU
2016,6635279,PRETA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,GUAIANASES,S,CRECHE,MINI GRUPO II,REPUBLICA DO HAITI
2016,6636032,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6636144,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,FREGUESIA DO O,S,PRE,INFANTIL I,CHILE
2016,6636616,PRETA,F,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,SAPOPEMBA,S,EJA5A8,MIII CIEJA,TOGO
2016,6637034,PARDA,M,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA CURUCA,S,EJA5A8,EJA FINAL I,BOLIVIA
2016,6637034,PARDA,M,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA CURUCA,S,EJA5A8,EJA FINAL II,BOLIVIA
2016,6637408,PRETA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,Fund2,C.III 7.ANO F9,ANGOLA
2016,6637409,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PARI,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,6637769,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,PRE,INFANTIL I,ANGOLA
2016,6637769,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,CONSOLACAO,S,PRE,INFANTIL I,ANGOLA
2016,6638643,NAO DECLARADA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,CRECHE,BERCARIO II,BOLIVIA
2016,6638806,PRETA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,PRE,INFANTIL II,BOLIVIA
2016,6639576,PARDA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,PRE,INFANTIL I,BOLIVIA
2016,6639931,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,PRE,INFANTIL I,ANGOLA
2016,6640191,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,CRECHE,MINI GRUPO II,REPUBLICA DO HAITI
2016,6640898,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SE,S,Fund1,C.I 2.ANO F9,ANGOLA
2016,6640912,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,VILA MATILDE,S,Fund1,C.I 3.ANO F9,JAPAO
2016,6640926,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,Fund1,C.I 2.ANO F9,CONGO
2016,6642667,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PIRITUBA,S,Fund1,C.I 2.ANO F9,VENEZUELA
2016,6642670,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,EJA1A4,EJA ALF II,CONGO
2016,6642909,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund2,C.II 6.ANO F9,ESTADOS UNIDOS DA AMERICA (EUA)
2016,6643695,NAO DECLARADA,M,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,CAMBUCI,S,EJA1A4,MI CIEJA,BOLIVIA
2016,6643761,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,EJA5A8,EJA FINAL II,ANGOLA
2016,6644041,PRETA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6644093,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,6644167,PRETA,M,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,IGUATEMI,S,Fund1,C.I 1.ANO F9,ANGOLA
2016,6644645,NAO DECLARADA,M,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,ITAIM PAULISTA,S,MOVA,MOVA,ANGOLA
2016,6644877,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PERUS,S,PRE,INFANTIL II,REPUBLICA DO HAITI
2016,6645123,PRETA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BRAS,S,PRE,INFANTIL II,REPUBLICA DO HAITI
2016,6645781,PRETA,M,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,CAMBUCI,S,EJA1A4,MI CIEJA,COLOMBIA
2016,6646854,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,Fund2,C.II 6.ANO F9,CONGO
2016,6646854,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,Fund2,C.III 7.ANO F9,CONGO
2016,6647307,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,PRE,INFANTIL I,BOLIVIA
2016,6648008,NAO DECLARADA,M,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,Fund1,C.I 2.ANO F9,ANGOLA
2016,6648924,PARDA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,FREGUESIA DO O,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6648978,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,LIMAO,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6648982,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PARI,S,PRE,INFANTIL II,BOLIVIA
2016,6649424,NAO DECLARADA,F,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,EDPROF,MI - ED PROF,BOLIVIA
